Project Name,Package Name,Type Name,Method Name,Code Smell
eclipse.pde.ui-20060802,org.eclipse.pde.core,ModelChangedEvent,ModelChangedEvent,Long Parameter List
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveFile,Long Parameter List
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveFolder,Long Parameter List
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveProject,Long Parameter List
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveFile,Long Parameter List
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveFolder,Long Parameter List
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveProject,Long Parameter List
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathHelper,getDevEntriesProperties,Complex Conditional
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathHelper,getDevEntriesProperties,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathHelper,getDevEntriesProperties,Complex Conditional
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathHelper,getDevEntriesProperties,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathHelper,getDevDictionary,Magic Number
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathHelper,getOutputFolders,Complex Method
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathHelper,getOutputFolders,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathHelper,getOutputFolders,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathUtilCore,createLibraryEntry,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathUtilCore,containsVariables,Long Statement
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ClasspathUtilCore,expandLibraryName,Long Statement
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,EclipseHomeInitializer,resetEclipseHomeVariable,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExecutionEnvironmentAnalyzer,getKnownExecutionEnvironments,Long Statement
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExecutionEnvironmentAnalyzer,analyze,Complex Method
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExecutionEnvironmentAnalyzer,isFoundation,Long Statement
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalFeatureModelManager,createModel,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalFeatureModelManager,createModel,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureModelDelta,contains,Complex Conditional
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureModelDelta,contains,Complex Conditional
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureModelDelta,contains,Complex Conditional
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureModelManager,findFeatureModelRelaxed,Long Statement
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureModelManager,processEvent,Complex Method
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureModelManager,adjustExternalVisibility,Complex Method
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureTable,removeImpl,Complex Method
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,FeatureTable,toString,Magic Number
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,JavaElementChangeListener,ignoreDelta,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,JavaElementChangeListener,save,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,JavaElementChangeListener,load,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,JavaElementChangeListener,load,Empty catch clause
eclipse.pde.ui-20060802,org.eclipse.pde.internal.core,JavaElementChangeListener,synchronizeManifests,Complex Conditional
