Project Name,Package Name,Type Name,Code Smell
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,AllDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,AnnotationDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,BundlesDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,ClassDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,ClassDeltaTests,Insufficient Modularization
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,MyDeltaVisitor,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,DeltaTestSetup,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,EnumDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,FieldDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,FieldDeltaTests,Insufficient Modularization
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,InterfaceDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,InterfaceDeltaTests,Insufficient Modularization
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,MethodDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,MethodDeltaTests,Insufficient Modularization
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,MixedTypesDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.comparator.tests,RestrictionsDeltaTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ApiDescriptionTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ApiDescriptionTests,Deficient Encapsulation
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ApiDescriptionTests,Insufficient Modularization
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ElementDescription,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ElementDescription,Deficient Encapsulation
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ApiFilterStoreTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ApiProfileTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ClassFileContainerTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ClassFileScannerTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ClassFileScannerTests,Insufficient Modularization
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ComponentManifestTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ElementDescriptorTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ElementDescriptorTests,Insufficient Modularization
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,ExportComponentTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,StubComponentTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,TagScannerTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,TagScannerTests,Insufficient Modularization
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.model.tests,TestSuiteHelper,Deficient Encapsulation
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.reference.tests,ClassFileStubTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.reference.tests,DiscouragedAccessTests,Imperative Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.reference.tests,DiscouragedAccessTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.reference.tests,SearchEngineTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.reference.tests,SearchScopeTests,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.tests,APIToolsTestSuite,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.tests,AbstractApiTest,Unutilized Abstraction
eclipse.pde.ui-200802112131,org.eclipse.pde.api.tools.tests,AbstractApiTest,Insufficient Modularization
