Project Name,Package Name,Type Name,Code Smell
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime,OverlayIcon,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime,PDERuntimePluginImages,Deficient Encapsulation
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.logview,LogViewContentProvider,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.logview,StatusPropertyPage,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.logview,StatusPropertyPage,Deficient Encapsulation
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ConfigurationElementAdapter,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ConfigurationElementAdapter,Broken Hierarchy
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ConfigurationElementPropertySource,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ExtensionAdapter,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ExtensionAdapter,Broken Hierarchy
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ExtensionPointAdapter,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ExtensionPointAdapter,Broken Hierarchy
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ExtensionPointPropertySource,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ExtensionPointPropertySource,Deficient Encapsulation
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ExtensionPropertySource,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ExtensionPropertySource,Deficient Encapsulation
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,IPluginFolder,Deficient Encapsulation
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,LibraryPropertySource,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,LibraryPropertySource,Deficient Encapsulation
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ParentAdapter,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,ParentAdapter,Broken Hierarchy
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,PluginObjectAdapter,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,PluginPropertySource,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,PluginPropertySource,Deficient Encapsulation
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,PrerequisitePropertySource,Unutilized Abstraction
eclipse.pde.ui-20020312,org.eclipse.pde.internal.runtime.registry,PrerequisitePropertySource,Deficient Encapsulation
