Project Name,Package Name,Type Name,Method Name,Code Smell
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveFile,Long Parameter List
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveFolder,Long Parameter List
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,BinaryRepositoryProvider,moveProject,Long Parameter List
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveFile,Long Parameter List
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveFolder,Long Parameter List
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,BinaryMoveDeleteHook,moveProject,Long Parameter List
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,setClasspath,Magic Number
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,computePluginEntries,Empty catch clause
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,addExtraClasspathEntries,Complex Method
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,addDependency,Complex Method
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,addDependency,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,addImplicitDependencies,Complex Conditional
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,addImplicitDependencies,Complex Method
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,addImplicitDependencies,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,addSourceAndLibraries,Complex Method
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,containsVariables,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,expandLibraryName,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ClasspathUtilCore,resolveLibraryInFragments,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,EclipseHomeInitializer,resetEclipseHomeVariables,Empty catch clause
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,EclipseHomeInitializer,createEclipseRelativeHome,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ExternalModelManager,getCorrectPath,Magic Number
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ExternalModelManager,getFragmentsFor,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ExternalModelManager,shutdown,Complex Method
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ModelEntry,shouldUpdateClasspathContainer,Complex Conditional
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ModelEntry,usesContainers,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ModelEntry,updateUnknownClasspathContainer,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ModelEntry,getRequiredIds,Complex Conditional
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ModelEntry,getRequiredIds,Complex Method
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ModelEntry,getRequiredIds,Empty catch clause
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ModelEntry,getRequiredIds,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,ModelProviderEvent,ModelProviderEvent,Long Parameter List
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,NLResourceHelper,NLResourceHelper,Empty catch clause
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,PDECore,compare,Complex Method
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,PDECore,compare,Long Parameter List
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,PDECore,getResourceString,Empty catch clause
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,PDECore,findPlugin,Complex Conditional
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,PDECore,findPlugin,Long Statement
eclipse.pde.ui-20040325,org.eclipse.pde.internal.core,PDECore,initializeDefaultPluginPreferences,Long Statement
